route_id,stop_index,distance_km,departure_hour,num_stops,load_ratio,service_time_sec,stop_volume_cm3,num_packages,zone_id,stop_density,executor_capacity_cm3,actual_travel_time_sec
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,165,0.1169,7,186,0.9055,96.0,13297.312,1,411,8.5577,4247527.0,112.04
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,166,0.1824,7,186,0.9055,36.0,5816.719999999999,1,411,5.4839,4247527.0,58.93
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,167,0.2601,7,186,0.9055,61.0,38085.236000000004,1,411,3.8444,4247527.0,106.35
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,168,0.397,7,186,0.9055,56.0,17810.28,1,411,2.5188,4247527.0,118.0
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,169,0.1842,7,186,0.9055,21.0,13297.312,1,411,5.4293,4247527.0,40.56
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,170,0.0694,7,186,0.9055,59.0,2665.872,1,411,14.4099,4247527.0,66.71
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,171,0.2614,7,186,0.9055,29.0,9522.192000000001,1,411,3.8257,4247527.0,54.56
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,172,0.2425,7,186,0.9055,198.0,60538.729999999996,5,533,4.1229,4247527.0,220.65
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,173,0.2482,7,186,0.9055,73.0,15288.514,2,533,4.0295,4247527.0,103.53
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,174,0.1621,7,186,0.9055,48.0,2205.2159999999994,1,533,6.1672,4247527.0,63.5
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,175,0.2694,7,186,0.9055,69.0,26634.656,1,533,3.7115,4247527.0,92.88
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,176,0.3162,7,186,0.9055,105.0,89921.08,1,533,3.1626,4247527.0,147.28
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,177,0.3155,7,186,0.9055,150.0,14137.616999999998,4,946,3.1696,4247527.0,188.77
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,178,0.1006,7,186,0.9055,162.0,10892.442000000001,2,946,9.9368,4247527.0,178.44
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,179,0.106,7,186,0.9055,96.0,6342.512000000001,2,946,9.4305,4247527.0,105.52
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,180,0.2006,7,186,0.9055,36.0,5694.381,1,946,4.9849,4247527.0,63.33
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,181,0.1389,7,186,0.9055,27.0,18339.696000000004,1,946,7.2006,4247527.0,45.46
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,182,0.0348,7,186,0.9055,58.0,5380.584,1,946,28.7187,4247527.0,64.76
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,183,0.1916,7,186,0.9055,31.0,734.7599999999999,1,946,5.2204,4247527.0,64.15
RouteID_03f9d959-6c94-4fe0-9957-df684d08c637,184,0.1006,7,186,0.9055,41.0,3478.7519999999995,1,946,9.936,4247527.0,51.13
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,0,10.0772,10,178,0.8203,491.0,5877.82,1,77,0.0992,3313071.0,2013.76
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,1,0.271,10,178,0.8203,91.0,6282.387999999999,1,77,3.6895,3313071.0,122.68
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,2,0.1486,10,178,0.8203,125.0,2603.3399999999997,2,77,6.7276,3313071.0,140.46
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,3,0.1132,10,178,0.8203,121.0,2856.7799999999997,1,77,8.8376,3313071.0,131.72
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,4,0.1394,10,178,0.8203,61.0,2428.0199999999995,1,77,7.1747,3313071.0,78.42
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,5,0.201,10,178,0.8203,75.0,516.945,1,77,4.976,3313071.0,99.69
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,6,0.1469,10,178,0.8203,85.0,3614.1659999999997,1,77,6.8088,3313071.0,103.15
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,7,0.3426,10,178,0.8203,120.0,27927.6,1,77,2.9186,3313071.0,154.23
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,8,0.3083,10,178,0.8203,80.0,4735.56,1,77,3.2435,3313071.0,115.84
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,9,0.2451,10,178,0.8203,40.0,5991.48,1,77,4.0799,3313071.0,74.58
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,10,0.0926,10,178,0.8203,110.0,48454.56,2,77,10.7955,3313071.0,123.91
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,11,0.1315,10,178,0.8203,51.0,3436.112,1,77,7.6056,3313071.0,76.29
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,12,0.2417,10,178,0.8203,85.0,1688.1,1,77,4.1367,3313071.0,132.32
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,13,0.3079,10,178,0.8203,80.1,6007.968000000001,3,77,3.2476,3313071.0,111.5
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,14,0.5568,10,178,0.8203,164.0,5741.924,1,810,1.7961,3313071.0,276.23
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,15,0.215,10,178,0.8203,290.0,3383.5759999999996,1,810,4.6514,3313071.0,320.15
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,16,0.152,10,178,0.8203,151.0,67080.006,2,810,6.5769,3313071.0,180.82
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,17,0.1933,10,178,0.8203,230.0,4420.616,1,951,5.1732,3313071.0,252.07
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,18,0.0262,10,178,0.8203,81.0,5741.924,1,951,38.1068,3313071.0,84.02
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,19,0.0618,10,178,0.8203,175.0,53537.77,5,951,16.188,3313071.0,181.65
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,20,0.0771,10,178,0.8203,45.0,6282.387999999999,1,951,12.9737,3313071.0,53.86
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,21,0.1259,10,178,0.8203,35.0,6282.387999999999,1,389,7.9454,3313071.0,58.93
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,22,0.0837,10,178,0.8203,131.0,60988.32,2,389,11.9452,3313071.0,142.81
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,23,0.3328,10,178,0.8203,60.0,3436.112,1,389,3.005,3313071.0,95.55
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,24,0.1679,10,178,0.8203,65.0,47620.16599999999,2,389,5.9552,3313071.0,91.45
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,25,0.0606,10,178,0.8203,35.0,944.0,1,389,16.4989,3313071.0,41.99
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,26,0.339,10,178,0.8203,45.0,5741.924,1,389,2.9495,3313071.0,83.56
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,27,0.9175,10,178,0.8203,259.0,5741.924,1,611,1.0899,3313071.0,358.2
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,28,0.3251,10,178,0.8203,65.0,409.92,1,611,3.0762,3313071.0,107.26
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,29,0.1,10,178,0.8203,120.0,4053.861,1,611,9.9986,3313071.0,130.26
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,30,0.247,10,178,0.8203,110.0,2196.147,2,611,4.0486,3313071.0,139.72
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,31,0.1789,10,178,0.8203,81.0,5741.924,1,611,5.5897,3313071.0,111.53
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,32,0.2459,10,178,0.8203,55.0,13297.312,1,611,4.066,3313071.0,78.93
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,33,0.2861,10,178,0.8203,200.0,24227.28,1,611,3.4956,3313071.0,229.15
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,34,0.5906,10,178,0.8203,261.0,474515.548,10,611,1.6933,3313071.0,357.51
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,35,0.0999,10,178,0.8203,140.0,5942.01,1,611,10.0052,3313071.0,151.36
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,36,0.2711,10,178,0.8203,242.0,22605.048000000003,1,611,3.6881,3313071.0,297.87
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,37,0.0263,10,178,0.8203,82.0,2665.872,1,611,37.9582,3313071.0,87.68
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,38,0.1165,10,178,0.8203,65.0,3436.112,1,611,8.5832,3313071.0,89.08
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,39,0.5351,10,178,0.8203,130.0,32159.260000000002,1,859,1.8689,3313071.0,228.82
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,40,0.1343,10,178,0.8203,161.0,24227.28,1,859,7.4485,3313071.0,174.7
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,41,0.0834,10,178,0.8203,45.0,482.064,1,859,11.9864,3313071.0,53.53
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,42,0.4549,10,178,0.8203,46.0,17886.329999999998,1,859,2.1983,3313071.0,122.97
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,43,0.2081,10,178,0.8203,150.0,4701.012,3,859,4.8057,3313071.0,174.64
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,44,0.1817,10,178,0.8203,45.0,5492.368,1,859,5.5038,3313071.0,68.41
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,45,0.1796,10,178,0.8203,80.0,5942.01,1,859,5.5667,3313071.0,106.45
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,46,0.3868,10,178,0.8203,50.0,2063.664,1,859,2.5855,3313071.0,96.09
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,47,0.0839,10,178,0.8203,61.0,9522.192000000001,1,859,11.9256,3313071.0,69.2
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,48,0.0453,10,178,0.8203,50.0,2466.0,1,859,22.0959,3313071.0,54.89
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,49,0.1,10,178,0.8203,45.0,9522.192000000001,1,859,9.9985,3313071.0,62.31
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,50,0.2791,10,178,0.8203,35.0,5741.924,1,859,3.5832,3313071.0,83.73
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,51,0.3748,10,178,0.8203,171.0,679.6800000000001,1,326,2.6683,3313071.0,222.51
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,52,0.2218,10,178,0.8203,211.0,5741.924,1,326,4.5084,3313071.0,243.59
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,53,0.2036,10,178,0.8203,90.0,6282.387999999999,1,326,4.9121,3313071.0,123.79
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,54,0.2758,10,178,0.8203,71.0,8837.400000000001,1,326,3.6254,3313071.0,95.24
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,55,0.1171,10,178,0.8203,144.0,28346.972,2,326,8.5387,3313071.0,158.8
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,56,0.1341,10,178,0.8203,45.0,9160.127999999999,1,326,7.4564,3313071.0,64.34
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,57,0.1256,10,178,0.8203,131.0,60994.191999999995,2,326,7.9639,3313071.0,144.09
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,58,0.159,10,178,0.8203,70.0,25924.632,1,326,6.2887,3313071.0,85.47
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,59,0.1613,10,178,0.8203,90.0,10440.233999999999,1,326,6.1979,3313071.0,118.83
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,60,0.1235,10,178,0.8203,175.0,27654.48,1,951,8.0974,3313071.0,188.88
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,61,0.2357,10,178,0.8203,65.0,3052.989,1,951,4.2421,3313071.0,103.81
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,62,0.2753,10,178,0.8203,45.0,9026.348,2,951,3.6327,3313071.0,93.42
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,63,0.2216,10,178,0.8203,55.0,855.144,1,951,4.5124,3313071.0,78.43
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,64,0.0925,10,178,0.8203,20.0,823.515,1,951,10.8137,3313071.0,34.1
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,65,0.2041,10,178,0.8203,56.0,3436.112,1,951,4.8991,3313071.0,85.43
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,66,0.0591,10,178,0.8203,41.0,6282.387999999999,1,951,16.9102,3313071.0,49.84
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,67,0.1117,10,178,0.8203,61.0,30867.096,1,951,8.9531,3313071.0,72.6
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,68,0.1777,10,178,0.8203,75.0,9522.192000000001,1,951,5.6282,3313071.0,99.29
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,69,0.2742,10,178,0.8203,71.0,5942.01,1,197,3.6468,3313071.0,111.47
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,70,0.1156,10,178,0.8203,70.0,3436.112,1,197,8.6509,3313071.0,89.11
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,71,0.2509,10,178,0.8203,105.0,19039.236,2,197,3.9857,3313071.0,135.85
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,72,0.2223,10,178,0.8203,40.0,3436.112,1,197,4.4975,3313071.0,61.0
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,73,0.0418,10,178,0.8203,60.0,3119.8199999999997,1,197,23.9147,3313071.0,68.86
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,74,0.0619,10,178,0.8203,120.0,60900.564,2,197,16.163,3313071.0,128.41
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,75,0.1238,10,178,0.8203,95.0,7805.588,2,197,8.08,3313071.0,110.01
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,76,0.1193,10,178,0.8203,50.0,24227.28,1,197,8.3831,3313071.0,64.66
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,77,0.2676,10,178,0.8203,40.0,6282.387999999999,1,197,3.7362,3313071.0,71.04
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,78,0.0344,10,178,0.8203,40.0,4401.312,1,197,29.1086,3313071.0,44.73
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,79,0.1487,10,178,0.8203,195.0,4933.558,1,704,6.7244,3313071.0,213.83
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,80,0.0959,10,178,0.8203,50.0,5145.228,1,704,10.4289,3313071.0,60.14
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,81,0.0727,10,178,0.8203,65.0,5741.924,1,704,13.7606,3313071.0,76.15
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,82,0.1051,10,178,0.8203,25.0,3436.112,1,704,9.515,3313071.0,42.87
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,83,0.0613,10,178,0.8203,65.0,59911.488,1,704,16.3256,3313071.0,72.13
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,84,0.1219,10,178,0.8203,70.0,22605.048000000003,1,704,8.2039,3313071.0,83.94
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,85,0.4456,10,178,0.8203,90.0,2575.872,1,704,2.2442,3313071.0,149.12
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,86,0.0385,10,178,0.8203,70.0,20013.704999999998,2,704,25.9743,3313071.0,73.5
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,87,0.0666,10,178,0.8203,100.0,19044.384000000002,2,704,15.0169,3313071.0,111.92
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,88,0.1436,10,178,0.8203,25.0,10440.233999999999,1,704,6.9642,3313071.0,39.03
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,89,0.0706,10,178,0.8203,70.0,987.8399999999998,1,704,14.1552,3313071.0,81.63
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,90,0.1009,10,178,0.8203,65.0,77308.96,1,704,9.9101,3313071.0,78.86
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,91,0.1731,10,178,0.8203,50.0,1845.984,1,704,5.7783,3313071.0,73.88
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,92,0.1671,10,178,0.8203,181.0,4632.984,1,704,5.9853,3313071.0,195.4
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,93,0.2575,10,178,0.8203,205.0,409.92,1,662,3.8836,3313071.0,250.82
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,94,0.1192,10,178,0.8203,111.0,11864.504,2,662,8.389,3313071.0,131.75
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,95,0.0281,10,178,0.8203,40.0,487.5,1,662,35.5461,3313071.0,44.63
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,96,0.1742,10,178,0.8203,135.0,1794.366,1,662,5.7417,3313071.0,154.63
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,97,0.1494,10,178,0.8203,25.0,1848.4099999999999,1,662,6.6934,3313071.0,41.61
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,98,0.1062,10,178,0.8203,50.0,10519.344,1,662,9.4157,3313071.0,60.41
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,99,0.0409,10,178,0.8203,276.0,17886.329999999998,1,662,24.4535,3313071.0,282.1
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,100,0.3037,10,178,0.8203,65.0,32164.985999999997,2,709,3.2932,3313071.0,124.01
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,101,0.1707,10,178,0.8203,90.0,3127.9049999999997,1,709,5.859,3313071.0,120.32
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,102,0.1589,10,178,0.8203,110.0,3436.112,1,709,6.2931,3313071.0,137.64
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,103,0.197,10,178,0.8203,95.0,5284.917,1,709,5.0761,3313071.0,111.49
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,104,0.0662,10,178,0.8203,75.0,9522.192000000001,1,709,15.1028,3313071.0,82.69
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,105,0.0685,10,178,0.8203,241.0,6021.263999999999,1,703,14.5994,3313071.0,253.38
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,106,0.091,10,178,0.8203,105.0,13297.312,1,703,10.9875,3313071.0,123.07
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,107,0.1768,10,178,0.8203,40.0,3478.7519999999995,1,703,5.655,3313071.0,78.2
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,108,0.0752,10,178,0.8203,75.0,1227.6000000000001,1,703,13.3061,3313071.0,88.38
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,109,0.0631,10,178,0.8203,70.0,468.3,1,703,15.8455,3313071.0,79.61
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,110,0.389,10,178,0.8203,30.0,9522.192000000001,1,703,2.5707,3313071.0,103.03
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,111,0.3038,10,178,0.8203,85.0,12782.545999999998,2,703,3.2912,3313071.0,154.44
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,112,0.0808,10,178,0.8203,130.0,355.64200000000005,1,703,12.3775,3313071.0,138.55
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,113,0.1205,10,178,0.8203,91.0,51132.992,2,703,8.2954,3313071.0,110.6
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,114,0.1847,10,178,0.8203,131.0,5942.01,1,703,5.4142,3313071.0,171.95
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,115,0.1107,10,178,0.8203,50.0,9522.192000000001,1,703,9.0331,3313071.0,62.75
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,116,0.2741,10,178,0.8203,151.0,28617.624,2,703,3.6489,3313071.0,188.86
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,117,0.1532,10,178,0.8203,45.0,39953.69,2,703,6.5259,3313071.0,64.55
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,118,0.0642,10,178,0.8203,55.0,5741.924,1,703,15.5787,3313071.0,62.6
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,119,0.1443,10,178,0.8203,220.0,9160.127999999999,1,555,6.9323,3313071.0,239.16
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,120,0.124,10,178,0.8203,90.0,4554.2,2,555,8.0647,3313071.0,104.51
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,121,0.0624,10,178,0.8203,275.0,7459.98,1,555,16.0234,3313071.0,285.48
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,122,0.1255,10,178,0.8203,70.0,5902.112,2,555,7.9713,3313071.0,85.01
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,123,0.2577,10,178,0.8203,35.0,22605.048000000003,1,555,3.8803,3313071.0,76.91
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,124,0.2073,10,178,0.8203,105.0,1674.75,1,555,4.8233,3313071.0,130.9
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,125,0.0543,10,178,0.8203,169.0,10039.137,2,555,18.4044,3313071.0,174.71
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,126,0.1148,10,178,0.8203,45.0,14589.141,2,555,8.7091,3313071.0,58.11
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,127,0.0562,10,178,0.8203,70.0,6567.115,2,555,17.8009,3313071.0,77.76
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,128,0.1042,10,178,0.8203,50.0,13297.312,1,555,9.5943,3313071.0,74.31
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,129,0.2832,10,178,0.8203,85.0,83954.64,1,387,3.5312,3313071.0,114.38
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,130,0.063,10,178,0.8203,30.0,944.0,1,387,15.8744,3313071.0,37.5
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,131,0.0275,10,178,0.8203,86.0,14667.562,2,387,36.3148,3313071.0,90.91
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,132,0.0414,10,178,0.8203,56.0,24227.28,1,387,24.1823,3313071.0,62.47
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,133,0.1315,10,178,0.8203,105.89999999999999,19951.447,3,387,7.6038,3313071.0,125.3
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,134,0.105,10,178,0.8203,30.0,1991.202,1,387,9.5217,3313071.0,52.37
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,135,0.1665,10,178,0.8203,55.0,3657.368,1,387,6.0071,3313071.0,71.87
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,136,0.211,10,178,0.8203,310.0,32913.244,2,936,4.7394,3313071.0,332.88
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,137,0.236,10,178,0.8203,66.0,334.56000000000006,1,936,4.2366,3313071.0,93.27
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,138,0.7301,10,178,0.8203,55.0,9522.192000000001,1,936,1.3697,3313071.0,117.38
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,139,0.6214,10,178,0.8203,50.0,1418.2079999999999,1,936,1.6093,3313071.0,110.75
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,140,0.1584,10,178,0.8203,40.0,15726.41,1,936,6.315,3313071.0,59.82
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,141,0.1211,10,178,0.8203,135.0,12224.398,2,365,8.2596,3313071.0,157.68
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,142,0.1054,10,178,0.8203,64.0,6282.387999999999,1,845,9.491,3313071.0,82.36
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,143,0.3948,10,178,0.8203,55.0,2466.0,1,845,2.5332,3313071.0,104.06
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,144,0.4785,10,178,0.8203,25.0,5741.924,1,845,2.09,3313071.0,100.41
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,145,0.2594,10,178,0.8203,50.0,4328.2080000000005,1,845,3.855,3313071.0,93.71
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,146,0.0775,10,178,0.8203,35.0,2475.0,1,845,12.8956,3313071.0,49.24
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,147,0.2072,10,178,0.8203,144.89999999999998,16832.853,3,845,4.8265,3313071.0,170.11
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,148,0.1279,10,178,0.8203,45.0,6282.387999999999,1,845,7.8204,3313071.0,65.12
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,149,0.0868,10,178,0.8203,96.0,5492.368,1,845,11.5262,3313071.0,107.78
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,150,0.2793,10,178,0.8203,397.0,20880.467999999997,2,992,3.581,3313071.0,436.6
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,151,0.1266,10,178,0.8203,101.0,28807.343999999997,2,992,7.9016,3313071.0,114.9
RouteID_040c97f6-c0e1-4c8c-af0b-0c3c6ca9064c,152,0.1039,10,178,0.8203,85.0,2962.8,2,992,9.6288,3313071.0,96.17
